,count,mean,std,min,25%,50%,75%,max
1162,8699.0,0.00470684631471199,0.012216841635510131,0.0,0.0,0.0,0.0029900799000000004,0.25447193
1163,8699.0,0.009713497895770088,0.04045382468638805,0.0,0.0,0.0,0.0,0.9096088
1164,8699.0,0.005705049773728906,0.016990297968293405,0.0,0.0,0.0,0.0007523054999999999,0.26953757
1165,8699.0,0.0023409937858008163,0.006771134624551599,0.0,0.0,0.0,0.0,0.07712661
1166,8699.0,0.0102439148204764,0.0248679499313434,0.0,0.0,0.0,0.0097661205,0.6137483
1167,8699.0,0.11202377256892039,0.09948058671371235,0.0,0.04197075,0.09059893,0.15343104,0.942914
1168,8699.0,0.014043934615905347,0.03889239971638102,0.0,0.0,0.0,0.011142696,0.8583837
1169,8699.0,0.06395869941109994,0.07374640490807374,0.0,0.0114172495,0.038922615,0.091062925,0.63816327
1170,8699.0,0.0029950163072396136,0.011076431523394098,0.0,0.0,0.0,0.0,0.15166564
1171,8699.0,0.00782174411459807,0.015247619986840117,0.0,0.0,0.001100252,0.010704232,0.31724384
1172,8699.0,0.1063784939655168,0.12077560103714934,0.0,0.01519691075,0.06638079,0.15728261500000001,0.8819034
1173,8699.0,0.0320119010376991,0.05296942636286329,0.0,0.0,0.010094725,0.04047817,0.7456378
1174,8699.0,0.001046276705228026,0.004646125525565145,0.0,0.0,0.0,0.0,0.07332365
1175,8699.0,0.00015262071316059317,0.0018279382112243098,0.0,0.0,0.0,0.0,0.051257446
1176,8699.0,0.017478089621843464,0.04664538169097244,0.0,0.0,0.0,0.005519636,0.6721743
1177,8699.0,0.024946695285613517,0.048657189220548756,0.0,0.0,0.0054935846,0.028820329,0.644338
1178,8699.0,3.759662397402e-05,0.0011806362360345774,0.0,0.0,0.0,0.0,0.07210404
1179,8699.0,3.181094392573859e-05,0.0006224491351888231,0.0,0.0,0.0,0.0,0.023585938
1180,8699.0,0.00011530418425876537,0.0013723587034788845,0.0,0.0,0.0,0.0,0.04127953
1181,8699.0,0.0014113734214923669,0.006848598910391725,0.0,0.0,0.0,0.0,0.106701665
1182,8699.0,0.033247368315400726,0.07323150483715168,0.0,0.0,0.004507279,0.031297767000000004,1.1862608
1183,8699.0,0.05337092622858992,0.0679444239453389,0.0,0.00353761115,0.02921597,0.0769715775,0.7090174
1184,8699.0,0.00011077321678445798,0.0017043581006651622,0.0,0.0,0.0,0.0,0.08137545
1185,8699.0,0.01586197382243798,0.05507354002685215,0.0,0.0,0.0,0.0,0.8833356
1186,8699.0,0.012633028840260145,0.03915614030396014,0.0,0.0,0.0,0.0,0.5355849
1187,8699.0,0.04450456347221003,0.06510284204130866,0.0,0.00290161085,0.01937834,0.0591753555,0.85463977
1188,8699.0,0.0004592896503544085,0.0030591191540352346,0.0,0.0,0.0,0.0,0.09028172
1189,8699.0,0.0010492841608901024,0.008486094431321109,0.0,0.0,0.0,0.0,0.18894032
1190,8699.0,0.0002855765797675595,0.002060679347988547,0.0,0.0,0.0,0.0,0.043797888
1191,8699.0,0.0007546817968741233,0.005598728212364649,0.0,0.0,0.0,0.0,0.1578167
1192,8699.0,0.0005214288544540752,0.0031670210643653636,0.0,0.0,0.0,0.0,0.08313207
1193,8699.0,0.04001778126894431,0.06299822572465191,0.0,0.0,0.01247532,0.054345177499999994,0.67195916
